Title,Company,Location,Category,ContractTime,Created,SalaryMin,SalaryMax,RedirectURL,FullDescription,Requirements
RISA20250818-OP026 - CSE III - Endpoint Security Services with Security Clearance,"Vector Check Business Solutions, LLC","Sauget, Saint Clair County",IT Jobs,,2025-08-21T10:57:47Z,188499.12,188499.12,https://www.adzuna.com/land/ad/5362024804?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4110883C969CF7B1332E93C0612694FAD25CA4B7,"Endpoint Security Engineer III Job Category: Engineering Time Type: Full time Minimum Clearance Required to Start: TS/SCI Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Local The Opportunity: RISAI has an exciting opportunity for a Senior Endpoint Security Engineer to join our Transport & Cybersecurity Services (TCS) team in either Springfield, VA or St. Louis, MO. Our Endpoint Security team is rapidly growing! This is one of several New positions that we have a…",
Jira and Confluence Administrator,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2025-01-18T08:29:12Z,52302.0,52302.0,https://www.adzuna.com/details/5015769797?utm_medium=api&utm_source=183d4472,"The Engineer job family is responsible for maintaining a deep, technical knowledge and thorough understanding of solution design, constraints and operational approaches. The Engineer job family develops collaborative partnerships with stakeholders to build and implement technology solutions, as well as actively anticipate and solve problems during and after delivery. Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se…",Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se…
TSCM Practitioner support (Level III) - TS/SCI Clearance required,Core-CSI LLC.,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-26T07:18:24Z,223161.9,223161.9,https://www.adzuna.com/details/5414758750?utm_medium=api&utm_source=183d4472,"Overall Assignment Description: Conduct TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing national and agency level policies, ensuring compliance with all facets of reporting and training requirements as well as all other regulatory guidelines. Duties may inc…",
Electronic Design Engineer,Insight Global,"Wellston, Saint Louis County",Engineering Jobs,,2025-10-15T19:28:30Z,81106.03,81106.03,https://www.adzuna.com/land/ad/5449182969?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=967EF2BA9B7D345FEC6757422788FE4301B648B6,Job Description Insight Global is seeking an Electrical Design Engineer to join one of our large aerospace customers in the St. Louis area. This position is onsite 5 days per week. Customer is looking for a strong-willed individual that can take charge of initiatives and lead from the front. Mentoring junior/mid-level team members will be one of the responsibilities. You will also be tasked with working directly with customers to develop and document complex electronic and electrical system req…,
Senior C# .NET Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,full_time,2024-08-08T10:00:38Z,59920.41,59920.41,https://www.adzuna.com/details/4817115320?utm_medium=api&utm_source=183d4472,"Job Description Our .NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. …",
Experienced Low Observables Design & Integration Engineer,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:41:04Z,170000.42,170000.42,https://www.adzuna.com/land/ad/5446400684?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=99A37EFC1DA6D3CB15D62B6AFE9E0F36F689517C,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization in St. Louis, Missouri, is seeking an Experienced Low Observables (LO) Design and Integration Engineer to support design, analysis, and propulsion subsystem …",
Structural Analysis Engineer (Lead or Senior),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:41Z,138475.73,138475.73,https://www.adzuna.com/land/ad/5446129122?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=F90E19155542676312CBAF2C51312105AF011260,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Research & Technology is seeking a highly skilled and motivated Structural Analysis Engineer (Lead or Senior) to join our Materials & Structures Organization in Berkeley, MO. Our team is currently hiring for a broad range …",
3 Days Left! Associate Low Observables Design & Integration Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:49Z,158719.31,158719.31,https://www.adzuna.com/land/ad/5446129541?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8D808AADDFE5AF951FA86279FBB9E8C7C136E1ED,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization in St. Louis, Missouri, is seeking an Associate Low Observables (LO) Design and Integration Engineer to support design, analysis, and propulsion subsystem in…",
Software Development Engineer I- NGA,Esri,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-13T08:21:04Z,132431.7,132431.7,https://www.adzuna.com/details/5445463854?utm_medium=api&utm_source=183d4472,"Overview In this position, you will use your Javascript expertise to develop visualization software to understand data where proximity and location matter. Your work will help developer communities re-imagine the capabilities of location-aware software applications that enable real-world improvements. This team supports the Department of Defense, NGA and Intelligence Community clients. You will be part of a talented cross-functional team of dynamic and passionate engineers to deliver capabiliti…",
Technology Teacher (PreK-8th Grade),Saint Louis Immersion School,"Saint Louis, Saint Louis County",Teaching Jobs,full_time,2025-10-12T09:40:38Z,46966.0,66166.0,https://www.adzuna.com/details/5444338311?utm_medium=api&utm_source=183d4472,"TECHNOLOGY TEACHER (PreK-8th Grade) Must-Haves - High-priority skills and qualities Continuously reflects, grows, and develops professional practice Believes in the capacity of each child to achieve at high levels Cultivates a collaborative, adaptable, and solutions-focused culture Approaches all situations with an asset-based and growth mindset Develops and uses effective organization systems Communicates in a proactive, timely, and effective manner Minimum Qualifications Computer Science Grad…",
Flight Simulator Software Developer,Premier Staffing Solution,"Saint Louis, Saint Louis County",IT Jobs,,2025-06-30T06:37:56Z,96510.35,96510.35,https://www.adzuna.com/details/5275621736?utm_medium=api&utm_source=183d4472,"Job Description Job Requirements Required skills/experience: BS/MS Computer Science, Physics, Applied Mathematics, Computer Engineering, or other applicable technical field C# programming System-level debugging and troubleshooting Software architecture and object-oriented design Strong physics and mathematics (especially geometry) background Collaborative spirit, including strong written and verbal communication skills Skills in the following areas are a plus: MS Visual Studio MATLAB Powershell…",
Senior Data Scientist,Deloitte,"Wellston, Saint Louis County",IT Jobs,,2025-10-10T19:10:43Z,154079.77,154079.77,https://www.adzuna.com/land/ad/5441919940?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4AB1341BB528127F5785C08EA9EDDB7166863156,"Are you an experienced, passionate pioneer in technology who wants to work in a collaborative environment? As an experienced Senior Data Scientist Project Delivery Specialist you will have the ability to share new ideas and collaborate on projects as a consultant without the extensive demands of travel. If so, consider an opportunity with Deloitte under our Project Delivery Talent Model. Project Delivery Model (PDM) is a talent model that is tailored specifically for long-term, onsite client se…",
"AI Transformation Senior Manager - Communication, Media, Technology",Accenture,"Wellston, Saint Louis County",Consultancy Jobs,,2025-10-01T19:05:19Z,247893.72,247893.72,https://www.adzuna.com/land/ad/5425459567?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=6551158F871EE0EDB62074DC2053431136182931,"We are: Accenture Song accelerates growth and value for our clients through sustained customer relevance. Our capabilities span from ideation to execution: growth, product and experience design; technology and experience platforms; creative, media and marketing strategy; and campaign, content and channel orchestration. With strong client relationships and deep industry expertise, we help our clients operate at the speed of life through the unlimited potential of imagination, technology and inte…",
AI Transformation Senior Manager - Financial Services,Accenture,"Wellston, Saint Louis County",Consultancy Jobs,,2025-10-01T19:05:18Z,234133.0,234133.0,https://www.adzuna.com/land/ad/5425459322?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=18D8BAE9DEA17A8C0812E4B492A348118066F328,"We are: Accenture Song accelerates growth and value for our clients through sustained customer relevance. Our capabilities span from ideation to execution: growth, product and experience design; technology and experience platforms; creative, media and marketing strategy; and campaign, content and channel orchestration. With strong client relationships and deep industry expertise, we help our clients operate at the speed of life through the unlimited potential of imagination, technology and inte…",
Software Development Engineer I- National Geospatial-Intelligence Agency,Esri,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-13T09:02:50Z,132868.27,132868.27,https://www.adzuna.com/details/5445628919?utm_medium=api&utm_source=183d4472,"Overview Are you ready to launch your career by building software that makes a real-world impact? As a developer on our team, you`ll help shape the future of geospatial technology, creating powerful visualization tools that bring location-based data to life. Your work will support mission driven efforts across the DoD/IC community, helping analyst and decision makers solve complex challenges with clarity and precision. This is an unique opportunity to grow your technical skills while contributi…",
Cloud Systems Engineer with Security Clearance,Gridiron IT Solutions,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:54Z,127163.16,127163.16,https://www.adzuna.com/land/ad/5332019806?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=A961ADFEF72E7FB1D1692550ACA8A63611C0D4E8,"Cloud Systems Engineer Location: ST Louis, MO Work Type: Full Time Job Description: GridIron IT is seeking a Systems Engineer with an Active Top Secret Clearance. The team is involved in operation and sustainment of multiple operational cloud deployed geospatial solutions. A successful candidate will be a self-starter and have experience with installation, configuration, administration, support and maintenance of cloud-based systems and administration of citrix-based desktops in cloud-based env…",
